id,active_areas_number,Dominant_peak,Dominant_peak_time,Subdominant_peak,Subdominant_peak_time,Minor_peak,Minor_peak_time,Dominant_peak_env,Dominant_peak_env_time,Subdominant_peak_env,Subdominant_peak_env_time,Minor_peak_env,Minor_peak_env_time,First_peak,First_peak_time,Second_peak,Second_peak_time,Third_peak,Third_peak_time,First_peak_env,First_peak_env_time,Second_peak_env,Second_peak_env_time,Third_peak_env,Third_peak_env_time,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,minor_to_dominant_ratio,minor_to_subdominant_ratio,n_active_areas_on_duration_ratio,cross_peak_TM1,cross_peak_time_TM1,cross_energy_TM1,cross_peak_TM2,cross_peak_time_TM2,cross_energy_TM2,Dominant_AvgPowLF,Dominant_AvgPowMF,Dominant_AvgPowHF,Subdominant_AvgPowLF,Subdominant_AvgPowMF,Subdominant_AvgPowHF,Minor_AvgPowLF,Minor_AvgPowMF,Minor_AvgPowHF,First_AvgPowLF,First_AvgPowMF,First_AvgPowHF,Second_AvgPowLF,Second_AvgPowMF,Second_AvgPowHF,Third_AvgPowLF,Third_AvgPowMF,Third_AvgPowHF,First_max_Power_HF,First_max_Power_MF,First_max_Power_LF,Second_max_Power_HF,Second_max_Power_MF,Second_max_Power_LF,Third_max_Power_HF,Third_max_Power_MF,Third_max_Power_LF,First_min_Power_HF,First_min_Power_MF,First_min_Power_LF,Second_min_Power_HF,Second_min_Power_MF,Second_min_Power_LF,Third_min_Power_HF,Third_min_Power_MF,Third_min_Power_LF,First_Power_std_HF,First_Power_std_MF,First_Power_std_LF,Second_Power_std_HF,Second_Power_std_MF,Second_Power_std_LF,Third_Power_std_HF,Third_Power_std_MF,Third_Power_std_LF,Fragmentation,App,class
3,3,0.621,0.4973,0.051,0.40197,0.023,0.32432,0.44608,0.49533,0.026488,0.40344,0.014863,0.32383,0.023,0.32432,0.051,0.40197,0.621,0.4973,0.014863,0.32383,0.026488,0.40344,0.44608,0.49533,0.27862,0.038821,0.13933,0.040258,0.54264,0.040258,0.4902,10.7672,0.10496,0.51646,0.00047961,0.086307,0.48157,0.00024208,0.0003554,8.1642e-07,3.9832e-07,2.573e-05,8.964e-07,9.0287e-08,5.1496e-06,4.4018e-08,4.3557e-08,3.9832e-07,8.1642e-07,0.0003554,9.0287e-08,8.964e-07,2.573e-05,4.3557e-08,4.4018e-08,5.1496e-06,1.3643e-06,6.455e-06,0.0022303,7.258e-07,6.5751e-06,0.00071009,2.6553e-07,2.7724e-07,0.0001489,1.5801e-09,1.3526e-09,1.0563e-09,1.1297e-09,1.646e-10,1.4744e-08,3.0488e-11,5.7754e-11,8.766e-11,4.4861e-07,1.4986e-06,0.00061801,1.0945e-07,1.8414e-06,8.5094e-05,5.4159e-08,4.5136e-08,2.0152e-05,14,0.17,Dangerous
3,2,0.297,0.34201,0.1,0.50319,,,0.22858,0.34791,0.071472,0.49779,,,0.297,0.34201,0.1,0.50319,,,0.22858,0.34791,0.071472,0.49779,,,0.25799,0.0068796,0.026667,3.7089,1.3366,0.98653,2.93,7.7524,0.068264,0.50369,0.00023504,0.044615,0.3371,0.00013433,6.4803e-05,1.2247e-05,,1.1991e-05,2.4807e-06,,4.7784e-07,6.2494e-08,,6.4803e-05,1.2247e-05,,1.1991e-05,2.4807e-06,,4.7784e-07,6.2494e-08,,0.00064322,6.5998e-05,,0.00025185,2.9878e-05,,1.3582e-05,2.0317e-06,,6.9503e-10,1.5406e-08,,3.8412e-10,2.2333e-09,,6.8293e-12,2.4919e-11,,0.00015321,1.9749e-05,,3.1888e-05,5.2211e-06,,1.3394e-06,1.8853e-07,,23,-0.004,Dangerous
3,3,0.571,0.50123,0.033,0.36511,0.012,0.59361,0.2927,0.50516,0.017551,0.37101,0.00585,0.59115,0.033,0.36511,0.571,0.50123,0.012,0.59361,0.017551,0.37101,0.2927,0.50516,0.00585,0.59115,0.34939,0.059951,0.17159,0.031524,1.625,0.031524,0.54545,8.5865,0.1805,0.51253,0.0010126,0.10429,0.47666,0.00050301,0.00014583,4.6069e-07,1.5994e-07,2.8998e-05,9.2178e-08,1.9012e-07,1.3813e-06,2.8043e-08,3.285e-08,4.6069e-07,0.00014583,1.5994e-07,9.2178e-08,2.8998e-05,1.9012e-07,2.8043e-08,1.3813e-06,3.285e-08,3.1569e-06,0.0012506,2.8891e-07,4.8661e-07,0.00064827,3.6532e-07,1.9087e-07,4.1759e-05,1.6476e-07,7.0266e-10,9.2059e-10,1.3025e-08,5.3556e-10,5.3287e-10,4.5791e-08,3.1567e-11,2.5402e-11,2.1261e-10,6.9524e-07,0.00032528,7.7075e-08,9.8485e-08,9.1037e-05,9.7381e-08,3.2674e-08,5.4468e-06,4.1726e-08,15,0.335,Dangerous
3,2,0.324,0.34595,0.206,0.50123,,,0.17756,0.35086,0.12194,0.49484,,,0.324,0.34595,0.206,0.50123,,,0.17756,0.35086,0.12194,0.49484,,,0.3199,0.014251,0.044547,1.3354,1.7969,0.66358,1.0437,6.2519,0.053937,0.36658,8.7053e-05,0.038577,0.37543,6.0899e-05,3.5699e-05,3.3103e-05,,3.2903e-06,5.9256e-06,,2.5144e-07,1.4398e-07,,3.5699e-05,3.3103e-05,,3.2903e-06,5.9256e-06,,2.5144e-07,1.4398e-07,,0.00039733,0.00023533,,0.00011187,9.2313e-05,,6.2428e-06,6.2811e-06,,1.0917e-10,5.1243e-09,,3.8217e-13,4.8409e-10,,7.595e-11,4.3151e-11,,8.6075e-05,6.1569e-05,,1.1414e-05,1.523e-05,,8.2194e-07,4.2591e-07,,16,-0.109,Dangerous
3,3,0.318,0.33563,0.119,0.50221,0.044,0.39902,0.24049,0.3317,0.078217,0.48403,0.026508,0.40049,0.318,0.33563,0.044,0.39902,0.119,0.50221,0.24049,0.3317,0.026508,0.40049,0.078217,0.48403,0.27076,0.035381,0.13067,2.9174,1.2642,1,2.6723,11.0799,0.067579,0.35233,0.00022246,0.044144,0.32088,0.00011518,9.859e-05,1.7562e-05,3.5822e-06,1.3904e-05,2.5097e-06,1.7515e-06,5.2334e-07,8.3063e-08,2.1361e-07,9.859e-05,3.5822e-06,1.7562e-05,1.3904e-05,1.7515e-06,2.5097e-06,5.2334e-07,2.1361e-07,8.3063e-08,0.00091396,6.4611e-06,9.1726e-05,0.00040739,5.8875e-06,3.0181e-05,1.2633e-05,1.4036e-06,1.5861e-06,1.2822e-10,6.5021e-07,2.3398e-09,1.5268e-12,4.1259e-08,1.9284e-09,1.8252e-12,3.0274e-12,9.7099e-10,0.0002376,1.6965e-06,2.7436e-05,5.2127e-05,1.7908e-06,5.5627e-06,1.8248e-06,3.2103e-07,1.8054e-07,19,0.01,Dangerous
4,3,0.768,0.50516,0.048,0.40098,0.021,0.32727,0.4778,0.5086,0.028633,0.4059,0.01335,0.34103,0.021,0.32727,0.048,0.40098,0.768,0.50516,0.01335,0.34103,0.028633,0.4059,0.4778,0.5086,0.27862,0.032432,0.1164,0.092486,0.52713,0.0625,1,10.7672,0.085559,0.5317,0.00039076,0.045528,0.48845,0.00011344,0.0003763,1.0105e-06,5.6626e-07,0.00011818,8.1678e-07,9.993e-08,1.4524e-06,1.949e-07,2.2457e-08,5.6626e-07,1.0105e-06,0.0003763,9.993e-08,8.1678e-07,0.00011818,2.2457e-08,1.949e-07,1.4524e-06,3.1112e-06,3.1544e-06,0.0041382,5.3028e-07,3.0809e-06,0.0031697,8.7305e-08,1.9068e-06,2.6261e-05,2.632e-10,6.2051e-11,1.1888e-08,3.2199e-10,3.919e-09,1.5219e-08,2.8829e-10,7.675e-11,1.1326e-10,7.921e-07,1.0832e-06,0.0009436,1.0375e-07,1.1126e-06,0.00045488,1.8798e-08,4.06e-07,4.3632e-06,9,-0.249,Dangerous
4,3,0.241,0.49681,0.16,0.343,0.114,0.40344,0.16424,0.49238,0.11025,0.33956,0.059846,0.40246,0.16,0.343,0.114,0.40344,0.241,0.49681,0.11025,0.33956,0.059846,0.40246,0.16424,0.49238,0.31253,0.017199,0.055031,0.6639,1.1802,0.6639,1,9.5991,0.14103,0.47125,0.0015703,0.1127,0.4855,0.00043725,3.9609e-05,1.6824e-05,6.0431e-06,2.0853e-05,3.0935e-06,4.44e-06,5.4694e-07,6.8452e-08,5.2655e-07,1.6824e-05,6.0431e-06,3.9609e-05,3.0935e-06,4.44e-06,2.0853e-05,6.8452e-08,5.2655e-07,5.4694e-07,9.1921e-05,1.8998e-05,0.00042866,5.7131e-05,1.6869e-05,0.00042773,1.657e-06,7.4903e-06,1.1739e-05,1.1156e-08,9.2986e-10,9.2986e-10,4.0938e-09,1.7145e-08,3.3402e-10,1.7508e-10,9.8018e-12,9.5845e-13,2.697e-05,6.2311e-06,8.1197e-05,9.3352e-06,5.7858e-06,7.3971e-05,1.7779e-07,1.3591e-06,1.7019e-06,23,0.033,Dangerous
4,3,0.574,0.50663,0.386,0.3371,0.187,0.39951,0.33952,0.50172,0.25817,0.34152,0.080052,0.40491,0.386,0.3371,0.187,0.39951,0.574,0.50663,0.25817,0.34152,0.080052,0.40491,0.33952,0.50172,0.29681,0.020639,0.069536,1.2824,1.2569,0.67247,1,10.1076,0.097295,0.54103,0.00057953,0.064048,0.34889,0.0002454,0.00031331,9.2234e-05,1.1091e-05,2.2162e-05,1.4951e-05,1.0076e-05,2.7685e-07,9.9649e-07,1.5746e-06,9.2234e-05,1.1091e-05,0.00031331,1.4951e-05,1.0076e-05,2.2162e-05,9.9649e-07,1.5746e-06,2.7685e-07,0.00055849,4.4686e-05,0.0020082,0.00023734,4.36e-05,0.00051646,4.2796e-05,1.6761e-05,3.753e-06,3.5759e-11,5.687e-08,1.3278e-09,7.7785e-10,2.5066e-10,4.1796e-10,5.1086e-11,1.7739e-09,5.3683e-12,0.00016148,1.4509e-05,0.00049827,3.8905e-05,1.4977e-05,6.6902e-05,4.6425e-06,3.422e-06,6.0738e-07,15,-0.188,Dangerous
4,3,0.389,0.50418,0.386,0.33317,0.143,0.40147,0.21977,0.33808,0.21216,0.50909,0.060414,0.40442,0.386,0.33317,0.143,0.40147,0.389,0.50418,0.21977,0.33808,0.060414,0.40442,0.21216,0.50909,0.29042,0.009828,0.033841,2.1209,1.1171,0.99229,1,10.3299,0.10359,0.34005,0.00065262,0.073607,0.35037,0.00023497,9.3242e-05,8.9495e-05,7.2879e-06,1.9646e-05,2.0366e-05,5.848e-06,4.0562e-07,5.7603e-07,8.9088e-07,8.9495e-05,7.2879e-06,9.3242e-05,2.0366e-05,5.848e-06,1.9646e-05,5.7603e-07,8.9088e-07,4.0562e-07,0.00064181,1.9876e-05,0.00075069,0.00036792,2.0962e-05,0.00047309,2.898e-05,1.076e-05,1.3098e-05,1.3687e-09,2.858e-07,3.3318e-08,3.574e-09,1.4189e-10,1.4381e-09,5.0742e-11,3.1197e-10,4.2539e-11,0.00018,6.7517e-06,0.0001791,5.8632e-05,8.3072e-06,6.7477e-05,2.8714e-06,2.0474e-06,1.5369e-06,20,-0.003,Dangerous
4,3,0.293,0.33415,0.24,0.49779,0.069,0.40344,0.16977,0.49779,0.16579,0.33956,0.035507,0.40344,0.293,0.33415,0.069,0.40344,0.24,0.49779,0.16579,0.33956,0.035507,0.40344,0.16977,0.49779,0.31548,0.023587,0.074766,1.2208,1.0435,1,1.2208,9.5093,0.12227,0.47224,0.001414,0.10198,0.48649,0.0004334,4.6165e-05,3.087e-05,3.1819e-06,1.0951e-05,2.5834e-05,1.956e-06,3.2905e-07,6.4382e-07,2.428e-07,4.6165e-05,3.1819e-06,3.087e-05,1.0951e-05,1.956e-06,2.5834e-05,3.2905e-07,2.428e-07,6.4382e-07,0.00033056,7.652e-06,0.00042161,0.00020013,7.0749e-06,0.00043687,1.4009e-05,3.0325e-06,1.1873e-05,1.0325e-08,1.4994e-08,3.691e-08,2.8581e-10,3.0959e-10,6.6293e-09,6.4303e-11,1.2357e-10,1.6082e-10,9.2029e-05,2.4018e-06,6.7429e-05,3.1138e-05,2.7208e-06,8.6025e-05,1.3132e-06,5.6765e-07,1.8137e-06,24,0.073,Dangerous
4,4,0.284,0.49337,0.067,0.34103,0.043,0.40983,0.16911,0.50467,0.049936,0.33612,0.023556,0.41523,0.067,0.34103,0.043,0.40983,0.284,0.49337,0.049936,0.33612,0.023556,0.41523,0.16911,0.50467,0.314,0.031941,0.10172,0.25869,0.77778,0.23592,1,12.7387,0.17415,0.53317,0.0022395,0.14028,0.48698,0.00063256,3.762e-05,6.6549e-06,2.2411e-06,2.3933e-05,1.1591e-06,4.9147e-07,1.4654e-06,3.3773e-08,5.6639e-08,6.6549e-06,2.2411e-06,3.762e-05,1.1591e-06,4.9147e-07,2.3933e-05,3.3773e-08,5.6639e-08,1.4654e-06,2.255e-05,5.7153e-06,0.00030684,1.5121e-05,2.7051e-06,0.00023115,1.0495e-06,3.5453e-07,6.06e-05,1.4699e-08,1.2104e-08,8.1126e-10,3.4524e-12,4.549e-09,1.9448e-08,5.4783e-11,1.1117e-10,1.7332e-11,8.8119e-06,2.0594e-06,6.7106e-05,2.7385e-06,5.9833e-07,5.7155e-05,9.1817e-08,8.9124e-08,5.3454e-06,34,-0.025,Dangerous
4,3,0.365,0.3312,0.177,0.49779,0.169,0.40246,0.19861,0.33661,0.11852,0.50221,0.071008,0.40491,0.365,0.3312,0.169,0.40246,0.177,0.49779,0.19861,0.33661,0.071008,0.40491,0.11852,0.50221,0.3199,0.0078624,0.024578,2.0621,1.1802,1,2.0621,9.3779,0.11662,0.33808,0.0010215,0.083188,0.34791,0.00034232,7.0306e-05,3.0079e-05,6.6935e-06,1.4211e-05,9.1228e-06,5.7364e-06,4.3273e-07,2.0071e-07,9.0093e-07,7.0306e-05,6.6935e-06,3.0079e-05,1.4211e-05,5.7364e-06,9.1228e-06,4.3273e-07,9.0093e-07,2.0071e-07,0.0005652,2.6719e-05,0.00025342,0.00024345,2.8211e-05,0.00022895,2.656e-05,1.2773e-05,4.8489e-06,2.3381e-09,1.4405e-07,5.9538e-09,1.327e-10,3.7195e-10,3.0594e-10,6.2008e-12,3.8061e-10,2.3435e-11,0.0001521,7.8272e-06,5.5751e-05,3.7961e-05,9.8543e-06,3.3899e-05,2.3283e-06,2.3879e-06,6.6387e-07,21,0.151,Dangerous
4,3,0.414,0.33366,0.219,0.49779,0.127,0.40344,0.21458,0.33907,0.14991,0.49337,0.059011,0.4059,0.414,0.33366,0.127,0.40344,0.219,0.49779,0.21458,0.33907,0.059011,0.4059,0.14991,0.49337,0.31204,0.0093366,0.029921,1.8904,1.0727,1,1.8904,9.6142,0.11032,0.33907,0.0011719,0.086343,0.48649,0.00037918,7.9952e-05,3.3911e-05,6.9968e-06,2.4782e-05,1.7969e-05,4.4077e-06,9.86e-07,4.2616e-07,6.9387e-07,7.9952e-05,6.9968e-06,3.3911e-05,2.4782e-05,4.4077e-06,1.7969e-05,9.86e-07,6.9387e-07,4.2616e-07,0.00053811,1.7908e-05,0.00038832,0.0003358,1.5778e-05,0.00038561,4.6799e-05,7.8923e-06,1.0797e-05,3.2309e-11,3.0285e-07,2.2671e-07,1.8437e-10,4.2232e-08,4.4491e-09,1.2274e-11,3.4664e-10,2.6597e-10,0.00015364,5.8602e-06,7.0724e-05,6.3444e-05,6.1496e-06,6.4723e-05,4.901e-06,1.586e-06,1.4506e-06,24,0.197,Dangerous
4,2,0.437,0.33759,0.222,0.50516,,,0.24504,0.343,0.12902,0.51007,,,0.437,0.33759,0.222,0.50516,,,0.24504,0.343,0.12902,0.51007,,,0.27666,0.0457,0.16519,2.875,1.0526,1,1.9685,7.2291,0.1121,0.34201,0.00069409,0.087731,0.35283,0.00027251,7.2405e-05,3.489e-05,,2.5146e-05,8.3528e-06,,8.5453e-07,2.3216e-07,,7.2405e-05,3.489e-05,,2.5146e-05,8.3528e-06,,8.5453e-07,2.3216e-07,,0.00034557,0.00028224,,0.00032264,0.00021164,,4.3551e-05,5.5909e-06,,2.0472e-09,6.9883e-08,,4.0989e-10,2.4415e-09,,8.9697e-11,6.2786e-11,,0.00012243,6.5308e-05,,6.9052e-05,3.0377e-05,,4.0603e-06,8.5146e-07,,23,0.212,Dangerous
4,3,0.243,0.50319,0.217,0.33563,0.06,0.40246,0.17092,0.49681,0.13615,0.34054,0.032857,0.40442,0.217,0.33563,0.06,0.40246,0.243,0.50319,0.13615,0.34054,0.032857,0.40442,0.17092,0.49681,0.31695,0.015725,0.049612,0.94348,1.094,0.893,1,9.4651,0.1349,0.47224,0.0015648,0.11378,0.486,0.00047394,3.3019e-05,3.3584e-05,2.9851e-06,2.7384e-05,6.5908e-06,1.885e-06,6.9619e-07,1.9364e-07,2.8508e-07,3.3584e-05,2.9851e-06,3.3019e-05,6.5908e-06,1.885e-06,2.7384e-05,1.9364e-07,2.8508e-07,6.9619e-07,0.00021283,7.554e-06,0.0004152,0.0001366,5.718e-06,0.00043864,4.5801e-06,3.4983e-06,1.0938e-05,6.8851e-10,2.8905e-08,1.1236e-07,4.2568e-10,2.3795e-08,1.9084e-10,1.3813e-10,5.3311e-12,5.3311e-12,6.2543e-05,2.2057e-06,6.9552e-05,1.9933e-05,2.2973e-06,8.9076e-05,5.7452e-07,6.3418e-07,1.8654e-06,24,-0.013,Dangerous
4,3,1.095,0.31843,0.327,0.50811,0.216,0.4,0.72055,0.32285,0.18207,0.50319,0.087985,0.40491,1.095,0.31843,0.216,0.4,0.327,0.50811,0.72055,0.32285,0.087985,0.40491,0.18207,0.50319,0.29631,0.026536,0.089552,5.8556,1.1495,1,3.3486,10.1244,0.083709,0.31843,0.00024492,0.07334,0.32973,0.00013159,0.00040882,0.00010308,1.2112e-05,0.00014294,9.5788e-06,1.3407e-05,1.8161e-06,3.0162e-07,2.0863e-06,0.00040882,1.2112e-05,0.00010308,0.00014294,1.3407e-05,9.5788e-06,1.8161e-06,2.0863e-06,3.0162e-07,0.0020846,5.608e-05,0.00052927,0.0019353,5.5261e-05,0.00012361,0.0001259,2.2705e-05,6.4111e-06,6.786e-10,2.5469e-07,6.1292e-08,1.0773e-09,1.0773e-09,1.3143e-09,1.3837e-12,7.3785e-10,4.3978e-11,0.0006992,1.8022e-05,0.00013855,0.0003961,1.9787e-05,2.161e-05,9.4941e-06,4.6952e-06,8.8048e-07,14,0.333,Dangerous
4,2,0.566,0.3317,0.087,0.49386,,,0.27494,0.3371,0.053691,0.48796,,,0.566,0.3317,0.087,0.49386,,,0.27494,0.3371,0.053691,0.48796,,,0.286,0.043735,0.15292,8.3235,1.7317,1,6.5057,6.9931,0.16061,0.33661,0.00070985,0.11043,0.34693,0.00032529,0.0001212,7.259e-06,,3.327e-05,2.1152e-06,,2.3161e-06,1.8559e-07,,0.0001212,7.259e-06,,3.327e-05,2.1152e-06,,2.3161e-06,1.8559e-07,,0.00097982,2.7343e-05,,0.00041591,1.7378e-05,,9.3571e-05,3.55e-06,,2.4035e-10,2.5254e-10,,1.0486e-10,7.689e-09,,3.6216e-11,1.5219e-10,,0.00025078,8.1455e-06,,8.5637e-05,4.0731e-06,,1.0604e-05,5.3416e-07,,23,0.249,Dangerous
4,3,0.353,0.32826,0.068,0.48256,0.015,0.21572,0.2246,0.33366,0.044028,0.48747,0.0070445,0.21523,0.015,0.21572,0.353,0.32826,0.068,0.48256,0.0070445,0.21523,0.2246,0.33366,0.044028,0.48747,0.39017,0.048157,0.12343,5.1912,1.2551,1,5.1912,7.6889,0.053384,0.33415,0.00016497,0.034802,0.34447,7.7201e-05,7.2767e-05,6.2374e-06,5.5667e-08,4.6646e-06,9.5934e-07,5.7035e-08,2.4094e-07,9.7163e-08,5.0862e-08,5.5667e-08,7.2767e-05,6.2374e-06,5.7035e-08,4.6646e-06,9.5934e-07,5.0862e-08,2.4094e-07,9.7163e-08,2.0769e-07,0.00087293,2.6245e-05,1.4682e-07,0.00011173,1.0745e-05,2.7124e-07,1.6394e-05,9.7192e-07,6.1263e-11,4.2024e-09,4.5953e-08,3.0268e-10,8.7445e-09,5.5963e-09,2.8752e-10,6.51e-11,7.0261e-11,5.623e-08,0.00018912,7.6921e-06,4.0683e-08,1.3114e-05,1.9315e-06,6.2623e-08,1.1012e-06,2.012e-07,24,0.056,Dangerous
4,2,0.76,0.33071,0.081,0.49435,,,0.40713,0.33563,0.048192,0.48845,,,0.76,0.33071,0.081,0.49435,,,0.40713,0.33563,0.048192,0.48845,,,0.28305,0.047174,0.16667,13.1034,0.93478,1,9.3827,7.066,0.13775,0.33366,0.0005394,0.10517,0.34447,0.0002586,0.00022921,4.8509e-06,,6.4599e-05,2.3664e-06,,2.8524e-06,1.9777e-07,,0.00022921,4.8509e-06,,6.4599e-05,2.3664e-06,,2.8524e-06,1.9777e-07,,0.0022285,2.2907e-05,,0.0011324,2.4035e-05,,8.2721e-05,3.7388e-06,,1.5029e-09,2.9347e-09,,6.3765e-11,1.0428e-08,,3.2936e-10,7.478e-11,,0.00055687,5.6429e-06,,0.00019126,5.1491e-06,,1.1717e-05,5.5889e-07,,17,0.355,Dangerous
4,3,0.229,0.51253,0.215,0.32875,0.04,0.40885,0.15112,0.33219,0.15071,0.50713,0.024595,0.41229,0.215,0.32875,0.04,0.40885,0.229,0.51253,0.15112,0.33219,0.024595,0.41229,0.15071,0.50713,0.31057,0.014251,0.045886,1.2286,1.0242,0.93886,1,9.6598,0.097718,0.54496,0.00059521,0.061552,0.51106,0.00027833,7.2571e-05,3.7853e-05,2.4169e-06,3.6493e-06,6.924e-06,1.2972e-07,3.1092e-07,1.4525e-07,2.3932e-08,3.7853e-05,2.4169e-06,7.2571e-05,6.924e-06,1.2972e-07,3.6493e-06,1.4525e-07,2.3932e-08,3.1092e-07,0.00033411,7.2802e-06,0.00041989,0.00015873,4.7858e-07,4.584e-05,4.3317e-06,9.2558e-08,1.0228e-05,1.2571e-10,1.6115e-07,3.1779e-12,3.5534e-09,5.0667e-10,5.0667e-10,3.4681e-11,2.9638e-10,1.5995e-11,8.9739e-05,2.167e-06,0.0001092,2.3651e-05,1.3652e-07,7.4293e-06,5.6236e-07,2.3285e-08,8.7958e-07,18,-0.014,Dangerous
4,1,0.14,0.30909,,,,,0.085224,0.3145,,,,,0.14,0.30909,,,,,0.085224,0.3145,,,,,0.10614,0,0,1.5054,0.7381,1,,9.4213,0.014286,0.54496,0.0015309,0.0088737,0.32334,0.00048401,1.4623e-05,,,1.6574e-06,,,1.2953e-07,,,1.4623e-05,,,1.6574e-06,,,1.2953e-07,,,0.00010986,,,3.4462e-05,,,4.2951e-06,,,9.9365e-12,,,3.137e-10,,,1.012e-11,,,2.8325e-05,,,4.7127e-06,,,5.239e-07,,,33,0.008,Dangerous
4,3,0.303,0.50369,0.068,0.32285,0.051,0.40197,0.18322,0.50123,0.039264,0.31843,0.031564,0.40246,0.068,0.32285,0.051,0.40197,0.303,0.50369,0.039264,0.31843,0.031564,0.40246,0.18322,0.50123,0.3199,0.018182,0.056836,0.29565,0.9913,0.22442,1,9.3779,0.1285,0.53268,0.0012332,0.093178,0.4855,0.00030235,5.986e-05,2.4709e-06,2.3367e-06,1.8737e-05,2.2834e-07,8.9974e-07,3.5399e-07,6.6719e-08,1.6382e-07,2.4709e-06,2.3367e-06,5.986e-05,2.2834e-07,8.9974e-07,1.8737e-05,6.6719e-08,1.6382e-07,3.5399e-07,1.206e-05,6.6965e-06,0.00062524,2.9428e-06,4.8747e-06,0.00052894,3.4724e-07,2.0621e-06,9.5299e-06,5.8748e-10,3.5513e-09,3.5513e-09,5.0163e-09,9.9777e-10,4.7454e-10,2.7656e-10,2.8781e-12,4.5743e-12,3.692e-06,2.47e-06,0.00013195,4.1549e-07,1.3971e-06,7.4569e-05,8.244e-08,3.9792e-07,1.4014e-06,24,-0.073,Dangerous
4,3,0.552,0.50369,0.16,0.33268,0.05,0.41032,0.30856,0.50418,0.1005,0.3317,0.024125,0.4059,0.16,0.33268,0.05,0.41032,0.552,0.50369,0.1005,0.3317,0.024125,0.4059,0.30856,0.50418,0.30516,0.026536,0.086957,0.40302,0.77273,0.28986,1,9.8309,0.13638,0.47371,0.0014007,0.11937,0.48796,0.00044023,5.5978e-05,2.3614e-05,1.8948e-06,9.9857e-05,3.6061e-06,7.2107e-07,5.0041e-06,8.1399e-08,1.2134e-07,2.3614e-05,1.8948e-06,5.5978e-05,3.6061e-06,7.2107e-07,9.9857e-05,8.1399e-08,1.2134e-07,5.0041e-06,0.00015208,5.0108e-06,0.00095753,7.3014e-05,1.8554e-06,0.0012362,3.7692e-06,6.7387e-07,0.00014408,2.611e-12,1.1281e-07,1.4004e-08,3.6797e-10,1.7206e-07,3.6573e-10,2.3477e-13,1.5948e-09,4.252e-10,4.4499e-05,1.6296e-06,0.00012823,1.0809e-05,4.6368e-07,0.00029219,3.4482e-07,1.8048e-07,1.7283e-05,17,-0.155,Dangerous
4,3,0.236,0.50418,0.082,0.33857,0.044,0.40393,0.15152,0.50172,0.061036,0.33857,0.027184,0.41032,0.082,0.33857,0.044,0.40393,0.236,0.50418,0.061036,0.33857,0.027184,0.41032,0.15152,0.50172,0.32039,0.032924,0.10276,0.38679,1.2328,0.34746,1,9.3635,0.13339,0.47076,0.0014288,0.10311,0.48501,0.00038321,4.2314e-05,6.1929e-06,3.4177e-06,1.361e-05,1.7528e-06,1.1085e-06,3.3694e-07,6.1093e-08,1.1772e-07,6.1929e-06,3.4177e-06,4.2314e-05,1.7528e-06,1.1085e-06,1.361e-05,6.1093e-08,1.1772e-07,3.3694e-07,2.9913e-05,6.6601e-06,0.00042775,2.643e-05,2.1445e-06,0.00037782,1.635e-06,8.8027e-07,9.3003e-06,8.5051e-10,1.0083e-07,1.3336e-08,8.2599e-10,1.9739e-08,9.0165e-10,6.4337e-12,8.3701e-10,1.0842e-10,9.9054e-06,1.809e-06,9.028e-05,4.7721e-06,7.2098e-07,5.4131e-05,1.4522e-07,2.018e-07,1.3121e-06,27,-0.024,Dangerous
4,3,0.32,0.32875,0.064,0.48747,0.018,0.4059,0.21827,0.33317,0.039612,0.49238,0.013569,0.40442,0.32,0.32875,0.018,0.4059,0.064,0.48747,0.21827,0.33317,0.013569,0.40442,0.039612,0.49238,0.29435,0.025553,0.086811,5.614,0.7963,1,5,10.192,0.13016,0.32973,0.00071341,0.10797,0.34054,0.00032353,7.218e-05,5.36e-06,6.6114e-07,1.4055e-05,7.1907e-07,1.3043e-07,1.186e-07,9.8191e-08,2.3531e-08,7.218e-05,6.6114e-07,5.36e-06,1.4055e-05,1.3043e-07,7.1907e-07,1.186e-07,2.3531e-08,9.8191e-08,0.00071,1.678e-06,3.5182e-05,0.00032977,5.1777e-07,7.486e-06,6.6447e-06,1.0351e-07,1.9209e-06,4.2576e-10,1.9827e-08,2.9823e-09,7.1283e-11,1.1694e-08,1.1694e-08,1.011e-11,1.3346e-10,2.9981e-11,0.00017783,5.2266e-07,7.6539e-06,4.8394e-05,8.7972e-08,1.246e-06,5.1968e-07,2.8711e-08,2.0084e-07,24,0.062,Dangerous
4,2,1.722,0.32727,0.057,0.48256,,,0.81659,0.33268,0.034541,0.52039,,,1.722,0.32727,0.057,0.48256,,,0.81659,0.33268,0.034541,0.52039,,,0.32187,0.050123,0.15573,30.2105,2.2759,1,30.2105,6.2137,0.08031,0.32678,0.00020201,0.072574,0.33808,0.00011587,0.00052313,5.901e-06,,0.00021083,4.2785e-07,,1.5609e-05,8.7773e-08,,0.00052313,5.901e-06,,0.00021083,4.2785e-07,,1.5609e-05,8.7773e-08,,0.0065983,2.8418e-05,,0.004098,5.293e-06,,0.00054865,8.658e-07,,8.801e-13,2.2067e-10,,3.662e-10,5.0808e-09,,3.0892e-12,2.92e-11,,0.0015169,6.9801e-06,,0.00067756,7.4168e-07,,6.6133e-05,1.6601e-07,,12,0.922,Dangerous
